Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","061","Polynesia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","061","Polynesia","6121","Value","210090M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","061","Polynesia","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","061","Polynesia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","061","Polynesia","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","061","Polynesia","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","061","Polynesia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","061","Polynesia","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","061","Polynesia","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2021","2021","%","18.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6132","Value","210010","Number of people undernourished (million) (annual value)","2021","2021","millions","2.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6121","Value","210090M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","543","Oceania excluding Australia and New Zealand","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
